ID,Position,Scouting Report Sentence(s),Race
81,TE," Scrambles open for his quarterback,  Hands are soft and natural for the routine catch,  Hyper-focuses when the ball is headed his way,  Able to bring in throws well outside his frame with sticky hands,  Could be an issue to cover for some linebackers",W
81,TE," Play strength and aggressiveness end up in minus column,  Allows press to beat and ride him early on,  Will race through routes rather than selling his breaks at times,  Needs to be more competitive in claiming his catch space,  Inconsistent finishing contested catches",W
81,TE," Not tough enough to handle heavy lifting as blocker,  Blocks with folded arms like a player from the old electric football game,  Let the running game down in matchup against Clemson,  Inconsistent finishing contested catches,  Hyper-focuses when the ball is headed his way",W
82,WR,"Took on the role of home-run threat for the Tar Heel offense,  Averaged 20-plus yards per catch over last 100 grabs,  Had eight touchdowns of 40-plus yards during career and scored every 5, 3 catches since 2019,  Builds up and into vertical separation downfield",NW
82,WR," Stem acceleration on posts created by subtle juke to loosen coverage,  Maintains positioning once cornerback is stacked,  Over-the-shoulder tracking talent with consistent focus,  Creates decent leverage for landing areas on deep balls,  Long body with long reach",NW
82,WR," Battles for jump-ball positioning,  Shaved slants tighter,  Speed opens up comebacks and deep digs, "" Doesnt have short-area agility to uncover"",  Labored footwork in and out of breaks underneath",NW
82,WR," Might need to work a limited set of routes,  Needs to create more vertical push off the snap, "" Doesnt allow some routes to fully mature and manipulate coverage"",  Several touchdowns scored off very basic double moves,  Below-average hand strength with disturbing drop rate",NW
82,WR," Allows ball to beat him up,  Below-average strength to sustain blocks,  Long body with long reach,  Builds up and into vertical separation downfield,  Maintains positioning once cornerback is stacked",NW
83,TE,"Feisty play demeanor suits his love of contact,  Activated as blocker from a variety of formations,  Uses athletic talent to gain positioning after initial strike,  Accelerates and crashes into targets as lead blocker,  Smooth block-to-block transition to open the edge for outside run",NW
83,TE," Blocking talent opens up play-action opportunities,  Athletic ability and speed stand out as pass catcher,  Bursts off the snap and races into route,  Basketball movement for easy route adjustments in traffic,  Can separate on second- and third-level routes",NW
83,TE," Vast improvement from 2019 with contested catches,  Talent and athleticism for some pass protection asks,  Just 35 career catches for 401 yards,  Gives away short routes with altered initial speed,  Needs quicker sink and open versus short zone",NW
83,TE," Double catches and drops are a concern,  Had more drops than touchdowns at Notre Dame,  Still learning to fit up block with proper platform and pad level,  Needs quiet, efficient hands at the point of attack,  Activated as blocker from a variety of formations",NW
84,DE,"Named to 2020 Iowa Leadership Group,  Added 40 pounds of good weight during his time at Iowa,  Long wingspan with enormous hands,  Has opportunity to elevate his play with quicker hands,  Shows ability to turn and skinny-up into the B-gap",NW
84,DE," Uses stab-and-slap move around the edge,  Jump-cuts into inside counter,  Shows some life as reduced rusher,  Can slap and pull himself around the guard with his length,  Below-average power and play strength",NW
84,DE," Needs to play with better knee bend at point of attack,  Struggles to anchor his edge,  Consistently bounced off his spot by kick-out blocks,  Below-average pop into contact,  Feet are heavy in his change of direction",NW
84,DE," Pursuit speed is nothing special, "" Doesnt generate enough rush power from lower half"",  Firm punch can end his attempts at an edge rush,  Has opportunity to elevate his play with quicker hands,  Below-average pop into contact",NW
85,WR,"Very strong, with compact body type,  Came back from ACL tear in 166 days, exemplifying work ethic,  Sets up cornerbacks with clever alterations of route speed,  Can get to top speed very quickly,  Plus ball-tracking and focus to catch the 50-50 ball",NW
85,WR," Second gear to chase down the deep ball,  Natural footwork in adjusting to off-target tosses,  Stabs it out of air with sudden hands,  Able to slip or break first tackle after catch,  Pull-away speed in the open field",NW
85,WR," Capable of handling punt return duties,  Competitive nature is above average,  Needs to prove he can deal with NFL press,  Inconsistent early vertical push off the snap,  Has a tendency to rush through route fakes",NW
85,WR," Average foot agility getting in and out of breaks,  Shorter arms with some tightness in upper body,  Loss of catch concentration at times in 2018 and 2020,  Needs to keep working to find softest spots in zone for quarterback,  Natural footwork in adjusting to off-target tosses",NW
86,G,"Loves the physicality of the position,  Pops defensive tackles with stiff inside hand,  Very powerful lower body,  Unrolls his hips into angle blocks, creating drive momentum,  Strains and can overtake one-on-one blocks in test of strength",NW
86,G," Slides feet and hips into secure position post-contact,  Clamps in and contains the man across from him on base blocks,  Looks to finish blocks with bad intentions,  Consistent inside hands in pass protection,  Low-man approach keeps him leveraged through the rep",NW
86,G," Has flexibility to sink and anchor against bull rush,  Quick punch and recover when passing off twists,  Smaller frame than desired for an NFL guard,  Body control is very average,  Average feet to make block adjustments on moving bodies",NW
86,G," Lethargic moving from first to second block on combos,  Will default into maul mode rather than trusting technique,  Prematurely wanders away from home base at times in pass pro,  Lack of short-area quickness to close down gaps against blitzers,  Unable to access length for recovery redirection",NW
