ID,Position,Scouting Report Sentence(s),Race
672,C,Positiv Econ@ Quan WltOth WltTotPositiv Pstv Affil Strong Active Role HUPositiv Nonadlt IndAdjBodyPt WlbPhys WlbTotComForm COM PowOth PowTot FormLw,W
673,C,ABS DIST Space TimeSpcPower Active TravelStay IAV EnlGain EnlTotPositiv Pstv Active ComForm DAV EnlGain EnlTotSolve IAVActive Solve IAV EnlGain EnlTotNegativ Ngtv Role HU,W
674,C,Negativ OvrstPositiv Pstv Affil Active Virtue EVAL MeansLwNegativ Ngtv Hostile Strong Power Active SocRel IAV PowLoss PowTotPositiv Feel Arousal DoctrinNegativ Ngtv Passive Need EndsLwStrong Power Active ComForm IAV EnlOth EnlTotIAV RcEthic RcTotSpace ArenaLw,W
675,C,Active Exert Abs@ ABS EndsLwNegativ Ngtv Hostile POLIT Role HU PowCon PowTotNegativ Ngtv Passive Need EndsLwNegativ Hostile Active Exert IAVStrong Power Causal PowLoss PowTotNegativ Decreas,W
676,C,Submit Passive ComForm TranLwStrong Complet IAV TrnGain,W
677,C,Strong Power Role HU PowAuPt PowTotStrong Power Active POLIT Role HU PowPt PowTotPositiv Ovrst RspOth RspTot,W
678,C,Space TimeSpcPassive Undrst Perceiv MeansLwPositiv Pstv Affil Active Virtue EVAL MeansLwStrong Power Active ComForm IAV EnlOth EnlTotStrong Solve IAV,W
679,C,Strong Power Active SocRel IAVPositiv Feel Arousal DoctrinBodyPtPositiv Feel Arousal Doctrin,W
680,C,NatrProStrong Active Exert IAVFinishStrong Active Ovrst Perceiv SureLw,W
681,C,BodyPtNegativ Hostile Active Exert IAVPositiv Virtue Ovrst,W
682,C,Positiv Pstv Affil Active Virtue EVAL MeansLwPositiv Affil Strong IndAdjPositiv Pstv Strong Power Virtue MeansLwStrong ECON CompletMeans,W
683,C,Hostile Strong Power Active Milit SocRel IAV PowCon PowTotPositiv Econ@ Quan WltOth WltTotPositiv Pstv Affil Strong Active Role HUPositiv Pstv Affil Strong Active Role HUActive Finish IAV,W
684,C,Active Causal TrnGainWeak Undrst FREQ TimeSpcPassive Travel IAVSpace TimeSpc,W
685,C,Negativ Ngtv Hostile Strong Active SocRel IAV PowLoss PowTotStrong Active Exert IAVSolve IAV,W
686,C,Positiv Pstv Virtue EVAL WltOth WltTotPerceiv EnlOth EnlTotNegativ Ngtv Hostile Strong Active SocRel IAV PowLoss PowTotPower Active TravelStrong ComForm EnlOth EnlTot FormLwHostile Role HU PowPt PowTotPositiv Pstv Active ComForm DAV EnlGain EnlTotSpaceActive Travel TranLw,W
687,QB,Object ToolIAVPositiv Pstv Virtue Econ@ ECON WltOth WltTotPositiv Pstv Strong Complet IAV SklOth SklTOTRitualStrong Means MeansLw,W
688,QB,Positiv Strong Power,W
689,QB,Active Work IAVNegativ Active ComForm IAVEcon@ ECON ComForm COM FormLwPassive Arousal EMOTStrong Power Active Exert IAV PowOth PowTotStrong Active Rise IAVObject Tool,W
690,QB,Object BldgPtActive Travel TranLwNegativ Ngtv Role HUObject ToolHostile Strong Power Active Milit SocRel IAV PowCon PowTotStrong SpaceStrong Active Exert IAV TranLw,W
691,QB,Passive Goal EnlOth EnlTotArousal EndsLwPositiv Pstv Virtue Ovrst Abs@ ABS EnlOth EnlTot,W
692,QB,Hostile Role HU PowPt PowTotSpaceStrong SpaceNegativ Ngtv Passive Need EndsLwPositiv Virtue OvrstABS DIST Space TimeSpcObject ToolSubmit Econ@ ECON Role HU WltPt WltTot,W
693,QB,Space TimeSpcObject ToolNegativ Ngtv Passive Need EndsLwIAV RcEthic RcTotPositiv Feel Arousal Doctrin EndsLw,W
694,QB,Perceiv EnlOth EnlTotPositiv Pstv Ovrst RelEcon@ ECON ComForm COM FormLwStrong Quan TranLw,W
695,QB,Strong Active ComForm IAVPositiv Pstv Virtue EndsLwSolve IAVKnowPositiv Active Travel IAVPassive Quan TimeSpcPositiv Nonadlt IndAdj,W
696,QB,Negativ Ngtv Weak Submit Passive Vice PowCon PowTotNegativ Ngtv Hostile Weak Passive SocRel PowCon PowTotPositiv Affil Strong IndAdjPassive PerceivQuanBodyPt WlbPhys WlbTotPositiv Pstv Affil Arousal EMOT AffOth AffTotSubmit Passive Role HU PowPt PowTot,W
697,QB,Negativ Hostile SocRel ExertTime@ TimeSpcStrong Active Means TrnGain,W
698,SAF,Econ@ ECON Rel PowOth PowTotPositiv Role HU KnowOvrst KnowStrong Ovrst Quan SureLwNegativ Ngtv Hostile Strong Active Vice PowCon PowTotSpace,NW
699,SAF,FinishAcadem PLACE Social EnlOth EnlTotEcon@ Means SklOth SklTOTIAV RcEthic RcTot,NW
700,SAF,Hostile Role HU PowPt PowTotCausal IfActive Quality PowCon PowTotHostile Strong Milit Object Vehicle PowCon PowTotPositiv Pstv Virtue EVAL SklOth SklTOTPositiv Pstv Strong Virtue Exprsv,NW
701,SAF,Strong Active Increas EndsLwHostile Role HU PowPt PowTot,NW
702,SAF,Negativ Ngtv Hostile Weak Passive SocRel PowCon PowTotNegativ Vice Need IndAdj WlbPsyc WlbTotPositiv Feel Arousal Doctrin,NW
703,SAF,Negate SVPositiv Nonadlt IndAdjPositiv Pstv Virtue EVAL RcEnds RcTotPositiv Eval@ Quality IndAdjStrong Work DAV PowOth PowTotNegativ Ngtv Passive Need EndsLwIAV RcEthic RcTotPositiv Ovrst Know IndAdjActive Travel EndsLw,NW
704,SAF,Travel IAVStrong Active Complet IAV TrnGainQualityNegate SVFinish IAVNegativ Ngtv Weak Vice ECON WltOth WltTot,NW
705,SAF,Solve IAVPerceiv EnlOth EnlTotEcon@ ECON ComForm COM FormLwNegativ Ngtv Hostile Strong Active Vice PowCon PowTotNegativ Ngtv Hostile Strong Power Active SocRel IAV PowLoss PowTotPositiv Nonadlt IndAdjNegativ Eval@ Quality IndAdj,NW
706,SAF,Negativ Ngtv Weak Submit Passive Vice PowCon PowTotStrong Space,NW
707,QB,Positiv Pstv Strong Power Pleasur EMOT Ovrst WlbPsyc WlbTotPositiv Pstv Strong Active Virtue TrnGainStrong Power Econ@ ECON Role HU SklPt SklTOTSpace,NW
708,QB,QuanActive SpaceObject ToolPositiv Affil Strong IndAdj,NW
709,QB,Passive QualityQualityPositiv Pstv Virtue EndsLwStrong Active Fetch IAV TrnGainStrong Work DAV PowOth PowTotObject BldgPt,NW
710,QB,Vary TranLwHostile Strong Power Active Milit SocRel IAV PowCon PowTotStrong Active Fetch IAV TrnGainQualityHostile Strong Power Active Milit SocRel IAV PowCon PowTotPositiv Pstv Virtue EVAL WltOth WltTotPositiv Pstv Virtue EVAL SklOth SklTOT,NW
711,QB,Positiv Virtue OvrstSpaceActive Travel TranLwNegativ Ngtv Vice Ovrst EVAL NegAffPositiv Feel IndAdj,NW
712,QB,Negativ Ngtv Weak Passive Fail IAV PowCon PowTotObject ToolActive Travel TranLwPositiv Nonadlt IndAdjStrong SpaceSpace,NW
713,QB,Negativ OvrstPassive ArousalPositiv Pstv Strong Virtue EndsLwNegativ Ngtv Hostile Weak Passive SocRel PowCon PowTotEcon@ ECON ComForm COM FormLwNegativ Ngtv Passive Solve IAV EnlLoss EnlTot,NW
714,QB,Strong Quan DIMPositiv Nonadlt IndAdjPositiv Pstv Virtue Abs@ ABS EndsLwTime@ TimeSpcStrong Active Travel PowPt PowTot TranLwKnow,NW
715,QB,Negativ Active Econ@ Fail IAVActive Try IAV TranLwSolve IAVHostile Role HU PowPt PowTot,NW
716,QB,Negativ Fail Eval@Weak Passive Vice Undrst Negate IfActive Work IAVPositiv Pstv FinishQuanSpace POS PowCoop PowTotNegativ Ngtv Role HUQuanStrong SpaceNegativ Ngtv Role HU,NW
717,QB,KnowStrong Power Active MeansPositiv Eval@ Quality IndAdjObject Tool,W
718,QB,Active Academ Try IAV EnlEnds EnlTotStrong Space IAV PosAffPositiv Pstv Virtue EVAL SklOth SklTOTPositiv Pstv Strong Active Exprsv Begin IAV EndsLwPositiv Nonadlt IndAdjStrong Active Exert Abs@ ABS TranLw,W
719,QB,Hostile Strong Power Active Milit SocRel IAV PowCon PowTotArousal EndsLwStrong SpaceQuanPower Active Travel,W
720,QB,Active TravelPositiv Eval@ Quality IndAdjSpace,W
721,QB,Positiv Pstv Strong Virtue Ovrst EVAL RspOth RspTotPassive ArousalTravel IAVVirtue SklOth SklTOTQualityNegativ Ngtv Weak Passive Fail IAV PowCon PowTot,W
722,QB,BodyPtStrong SpaceSubmit Passive Role HUPositiv Eval@ Quality IndAdjNegativ Ngtv Weak Passive Fail IAV PowCon PowTot,W
723,QB,Strong Econ@ ECON COLL HU PowCoop PowTotPassive Goal EnlOth EnlTotSubmit Passive Role HUEcon@ Means SklOth SklTOT,W
724,QB,Means EndsLwSolve IAVObject ToolStrong Active Rise IAVPositiv Active Travel IAV,W
725,QB,Negativ Ngtv Passive Need EndsLwStrong Active Rel IAV TrnGainPositiv Econ@ Quan WltOth WltTotPositiv Pstv Strong Abs@ ABS Time@ RspOth RspTotPositiv Pstv Weak Submit Virtue EVAL RspOth RspTotActive Econ@ Role HU EnlPt EnlTotActive Work,W
726,QB,SpaceNegativ Ngtv Strong Active Finish PowLoss PowTotPositiv Pstv Virtue Abs@ ABS EndsLwPositiv Eval@ Quality IndAdjPolit@ POLIT Ritual PowOth PowTot,W
727,QB,Negativ Ngtv Passive Need EndsLwStrong Active Increas EndsLwLegal Role HU SklPt SklTOTPassive Virtue RcEnds RcTotHostile Strong Active Stay IAV PowCon PowTotPositiv COLL HUEcon@ ECON ComForm COM FormLw,W
728,QB,Positiv Nonadlt IndAdjNegativ Vice Ovrst IndAdjObject ToolECON Polit@ POLIT PLACE Region PowOth PowTotRel IAVSolve IAVPLACE RouteObject ToolStrong Power Active Exert IAV PowOth PowTot,W
729,OT,Passive Perceiv IAV EnlOth EnlTotStrong Power Active Exert IAV PowOth PowTotStrong ComForm EnlOth EnlTot FormLwNegativ Ngtv Hostile Strong Active SocRel IAV TrnLossPositiv Pstv Virtue EVAL WltOth WltTotSpace TimeSpc,NW
730,OT,Positiv Strong VirtueABS DIST Space TimeSpcPositiv Pstv Strong Virtue ExprsvPositiv Strong Virtue EVAL Abs@ ABS MeansLwObject ToolNegativ Hostile Active Ovrst Econ@ ComForm IAVStrong ECON CompletStrong Power Active ComForm IAV EnlOth EnlTotPositiv Pstv Active ComForm DAV EnlGain EnlTot,NW
731,OT,Negativ Ngtv Hostile Strong Active Exert IAV TrnLossStrong Active Fall IAV,NW
732,OT,Solve IAVPositiv Feel Arousal DoctrinStrong Active Increas TimeSpcABS DIST Space TimeSpc,NW
733,OT,Strong Active Rise IAVQualityPositiv Pstv Passive VirtueStrong Active Travel PowPt PowTot TranLw,NW
734,OT,Arousal EMOT EnlOth EnlTotFinishPower Active TravelNegativ Ngtv Hostile POLIT Role HU PowCon PowTotStrong Space IAV PosAff,NW
735,OT,Econ@ Means SklOth SklTOTQualityNegativ Ngtv Weak Passive Vice EndsLwStrong Space,NW
736,OT,Solve IAVCausalNegativ Ngtv Weak Passive Pain EMOT AnomieNegativ Hostile Active Exert IAVRitual,NW
737,OT,Strong Active Complet IAV TrnGainSpaceActive Exert DAVObject ToolNegativ Ngtv Weak Passive Vice EndsLwStrong Ovrst Quan SureLwPositiv Pstv Affil SocRel IAV AffGain AffTot,NW
738,OT,QualityTravel IAVStrong Solve IAV,NW
739,OT,QualityStrong Power Econ@ Role HU WltPt WltTotPositiv Pstv Active ComForm DAV EnlGain EnlTotStrong Work DAV PowOth PowTotNegativ Ngtv Passive Need EndsLwStrong Solve IAVPositiv Pstv Strong Active Virtue TrnGain,NW
740,EDGE,Hostile Strong Power Active Milit SocRel IAV PowCon PowTotPositiv Pstv Strong Virtue MeansLwObject Tool,NW
741,EDGE,Positiv Active Polit@ COLL HU ComForm IAVECON Exprsv RitualPositiv Strong Virtue EVAL Abs@ ABS MeansLw,NW
742,EDGE,IAVMeans WltOth WltTot,NW
743,EDGE,Active Exert Abs@ ABS EndsLwQualityPositiv Pstv Strong Active Exprsv Begin IAV EndsLwPositiv Pstv Virtue Abs@ ABS EndsLwActive Vary IAVNegativ Ngtv Vice Ovrst EVAL NegAffSpace TimeSpcActive Travel TranLw,NW
744,EDGE,Positiv Pstv Affil SocRel IAV AffGain AffTotCausalPositiv Pstv Strong Active Virtue TrnGainQualityStrong ComForm EnlOth EnlTot FormLwHostile Role HU PowPt PowTot,NW
745,EDGE,Hostile Strong Power Active Milit SocRel IAV PowCon PowTotStrong Ovrst Space DIM SureLwHostile Role HU PowPt PowTotMeans WltOth WltTotPassive Arousal EMOTStrong Virtue EndsLw,NW
746,EDGE,Positiv Pstv Strong Ovrst QuanPositiv Pstv Strong Virtue EndsLwSubmit Passive ComForm TranLw,NW
747,EDGE,Strong Active Travel PowPt PowTot TranLwPositiv Complet QuanPositiv Pstv Affil Strong Active Role HU,NW
748,EDGE,Positiv Econ@ Quan WltOth WltTot,NW
749,EDGE,Strong Work DAV PowOth PowTotStrong Solve IAVPositiv Pstv Strong Quality,NW
750,EDGE,BodyPtWeak Passive Decreas DAV TranLwWeak Submit Passive Rel DAVOvrst Know SureLw,NW
751,EDGE,Negativ Ngtv Passive Need EndsLwNatrProSolve IAVNegativ Ngtv Weak Active Fail DAV,NW
752,OT,Virtue SklOth SklTOTStrong Quan DIMObject ToolBodyPtPositiv Nonadlt IndAdjPositiv Pstv Virtue Undrst EVAL EndsLwQualityStrong Power Econ@ Role HU WltPt WltTot,W
753,OT,Strong Active Increas TimeSpcBodyPtPositiv Pstv Affil Strong Active Role HUStrong Means SklOth SklTOTStrong Active Rise IAV,W
754,OT,Positiv Pstv Affil SocRel IAV AffGain AffTotPLACE LandPower Active TravelPositiv Role HU Know,W
755,OT,Positiv Pstv Submit Passive PerceivStrong Power Active ComForm IAV EnlOth EnlTotPositiv Pstv Virtue EVAL RcEnds RcTotStrong Solve IAVQualityNegativ Hostile Active Exert IAV,W
756,OT,Space TimeSpcPassive Goal EnlOth EnlTotPositiv Pstv Affil Active Virtue EVAL MeansLw,W
757,OT,Hostile Strong Power Active Milit SocRel IAV PowCon PowTotPositiv Pstv Strong Power Virtue RspOth RspTotSolve IAVPositiv Pstv Strong Virtue Exprsv,W
758,OT,Negativ Ngtv Passive Need EndsLwSpace TimeSpcNegativ Hostile Active Exert IAVSpace TimeSpcStrong Active Complet IAV TrnGainSpace TimeSpc,W
759,OT,Weak Undrst FREQ TimeSpcWeak Submit Passive Rel DAVObject ToolNegativ Ngtv Passive Need EndsLwNegativ Ngtv Weak Submit Passive Vice PowCon PowTotSpace TimeSpc,W
760,OT,QualityStrong Active Travel PowPt PowTot TranLwNegativ Ngtv Passive Need EndsLwPositiv Pstv Submit Passive Perceiv,W
761,OT,Submit Econ@ ECON Role HU WltPt WltTotNegativ Hostile Active IPadjPower ComForm EnlGain EnlTotQuality,W
762,CB,Strong Active Rel IAV TrnGainActive Econ@ Role HU EnlPt EnlTotPositiv Pstv Strong Active Virtue SklOth SklTOTNegativ Hostile Active Exert IAVPositiv Econ@ Quan WltOth WltTotStrong Means EndsLw,NW
763,CB,Positiv Strong VirtuePLACE Region TimeSpcStrong Active Fall IAVSpace,NW
764,CB,Positiv Pstv Strong Passive Perceiv Abs@ ABS EnlOth EnlTotSpaceECON Exprsv RitualEcon@ ECON ComForm COM FormLwStrong Active Complet IAV TrnGain,NW
765,CB,Passive Arousal EMOTEcon@ ECON ComForm COM FormLwQualitySpaceStrong Active Complet IAV TrnGainMeans EndsLw,NW
766,CB,IAV RcEthic RcTotActive Solve IAV EnlOth EnlTotStrong Active Exert Abs@ ABS TranLwStrong Power Active SocRel IAVNegativ Ngtv Weak Vice TrnLoss,NW
767,CB,BodyPt WlbPhys WlbTotNegativ Eval@ Quality IndAdj,NW
768,CB,Solve IAVPerceiv EnlOth EnlTotPositiv Strong Active Travel IAVAbs@ ABS Time@Positiv Pstv Active ComForm DAV EnlGain EnlTotSpacePositiv Strong Active Increas,NW
769,CB,Strong Active Exert IAV TranLwStrong Active Solve IAV TranLwEcon@ ECON ComForm COM FormLw,NW
770,CB,Negativ OvrstNegate SVPassive Arousal EMOTComForm DAV TranLwSpace TimeSpc,NW
771,DT,Strong SpaceBodyPtStrong Space IAV PosAffStrong NatrProStrong Quan DIMNegativ Ngtv Strong Active NatrPro PowOth PowTot,NW
772,DT,Active Econ@ Role HU EnlPt EnlTotPositiv Pstv Active ComForm DAV EnlGain EnlTotStrong Work DAV PowOth PowTotQualityStrong Power Econ@ Role HU WltPt WltTotActive Travel TranLwPositiv Pstv Strong Virtue ExprsvQualityActive Travel EndsLw,NW
773,DT,Strong Virtue EndsLwNegativ Hostile VicePositiv Econ@ Quan WltOth WltTotStrong Solve IAVPositiv Nonadlt IndAdjStrong Power Active ComForm IAV EnlOth EnlTotPositiv Feel Arousal Doctrin,NW
774,DT,QualityPositiv Pstv Affil Active Virtue EVAL MeansLwPassive Goal EnlOth EnlTotABS DIST Space TimeSpcStrong Active Try Means IAVPositiv Affil Strong IndAdj,NW
775,DT,Active Vary IAVStrong Virtue EndsLwPositiv Nonadlt IndAdjAcadem PLACE Social EnlOth EnlTotPositiv Pstv Virtue Econ@ ECON WltOth WltTotStrong Quan DIMOvrst Quan,NW
776,DT,Positiv Pstv Strong Active Virtue SklOth SklTOTNegativ Strong Power Active IAV,NW
777,DT,Hostile Strong Power Active Milit SocRel IAV PowCon PowTotKnow EnlGain EnlTotABS DIST Space,NW
778,DT,Virtue Ovrst RcEnds RcTot FormLwNegativ Ngtv Weak Passive Vice EndsLwStrong Ovrst Quan SureLwWeak Undrst FREQ TimeSpcSpaceStrong Quan,NW
779,DT,Negativ Ngtv Vice EnlOth EnlTotStrong Active Begin EndsLwHostile Role HU PowPt PowTot,NW
780,DT,Negativ Ngtv Passive Need EndsLwPassive Goal EnlOth EnlTotActive Travel TranLw,NW
781,DT,BodyPtStrong QualityStrong BodyPt PowOth PowTotNegativ Ngtv Vice Ovrst EVAL NegAffSolve IAV,NW
782,DT,Positiv Pstv Strong Power Virtue MeansLwStrong Active Fetch DAV TranLwPositiv Virtue OvrstNegativ Ngtv Hostile POLIT Role HU PowCon PowTot,NW
783,DT,Positiv Increas IndAdjPositiv Pstv Active ComForm DAV EnlGain EnlTotLegal Role HU SklPt SklTOT,NW
784,DT,Positiv Nonadlt IndAdjStrong Active Space PowOth PowTotPositiv Nonadlt IndAdjBodyPt WlbPhys WlbTotStrong Quan,NW
785,DT,Object ToolStrong Work DAV PowOth PowTotSpaceABS DIST Space TimeSpcPassive Goal EnlOth EnlTotObject Tool,NW
786,DT,Positiv Pstv Virtue EVAL SklOth SklTOTActive Exert Abs@ ABS EndsLwStrong Active Complet IAV TrnGainPositiv Feel Arousal Doctrin,NW
787,DT,Negativ Ngtv Weak Passive Vice EndsLwStrong Ovrst Quan SureLwECON POLIT NameEcon@ ECON COLL HU WltPt WltTotSolve IAV,NW
788,DT,Active Exert Abs@ ABS EndsLwActive Econ@ Exch IAV WltTran WltTotStrong Quan DIMNegativ Ngtv Weak Passive Persist IAV TranLwNegativ Ngtv Passive Need EndsLwABS DIST Space TimeSpcActive Travel IAV TranLwActive Exert DAV,NW
789,DT,ABS DIST SpacePassive Goal EnlOth EnlTotOvrst Quan,NW
790,DT,Negativ Ngtv Passive Need EndsLwStrong Active Increas EndsLwActive Travel TranLw,NW
791,CB,Power ECON Polit@ POLIT COLL HU PowAuPt PowTotStrong Ovrst Quan SureLwNegativ Ngtv Role HUStrong Virtue EndsLwPositiv Pstv Strong Power Virtue RspOth RspTotAcadem Doctrin EnlOth EnlTotArousal EndsLwStrong Means EndsLw,NW
792,CB,Passive Role HU EnlPt EnlTotEcon@ ECON ComForm COM FormLwSpaceQualityStrong Active Complet IAV TrnGain,NW
793,CB,Negativ Ngtv Hostile Power Passive Vice PowOth PowTotStrong Active Complet IAV TrnGainStrong ComForm EnlOth EnlTot FormLwActive SpaceCausal EndsLwAcadem Doctrin EnlOth EnlTot,NW
794,CB,Strong Ovrst Quan SureLwPositiv Nonadlt IndAdjSpacePositiv Pstv Strong Virtue EndsLwOvrst Know,NW
795,CB,Strong Space IAV PosAffPositiv Nonadlt IndAdj,NW
796,CB,Solve IAVStrong ComForm IAV PowOth PowTotRitualBodyPtStrong Means EndsLw,NW
797,CB,Econ@ ECON ComForm COM FormLwPerceiv EnlOth EnlTotPositiv Pstv Virtue EndsLw,NW
798,CB,Negativ Ngtv Vice EVAL RcEthic RcTotNegativ Ngtv Weak Active Fail DAVWeak Space DIMStrong Solve IAVPositiv Pstv Strong Active Exprsv Begin IAV EndsLwNegativ Ngtv Weak Passive Fail IAV PowCon PowTot,NW
799,CB,Negativ Ngtv Passive Need EndsLwABS DIST Space TimeSpcPower ComForm EnlGain EnlTotSolve IAVStrong Active Fall IAVECON Exprsv Ritual,NW
800,CB,Negativ Ngtv Passive Need EndsLwPassive Goal EnlOth EnlTotComForm IAV RspOth RspTotStrong Milit Role HU PowAuPt PowTotActive Travel IAV TranLw,NW
801,DT,Active Academ Try IAV EnlEnds EnlTotPositiv Nonadlt IndAdjPositiv Feel Arousal DoctrinNegativ Ngtv Hostile Weak Passive SocRel PowCon PowTotPositiv Nonadlt IndAdjNegativ Hostile ViceStrong NatrPro WltOth WltTotPositiv Pstv Strong Virtue EndsLwTravel IAVStrong Active Travel PowPt PowTot TranLw,NW
802,DT,Strong Active Fall IAVStrong Active Fetch DAV TranLw,NW
803,DT,Legal Role HU SklPt SklTOTSpaceComForm COM PowOth PowTot FormLwPositiv Virtue OvrstPositiv Pstv Strong Active Virtue SklOth SklTOT,NW
804,DT,Positiv Pstv Affil Virtue PowOth PowTotActive Exert Abs@ ABS EndsLw,NW
805,DT,Positiv Nonadlt IndAdjPositiv Pstv Virtue EVAL PosAffQualityPositiv Strong Virtue EVAL Abs@ ABS MeansLwActive Fall DAVWeak Submit Passive Rel DAVSpace TimeSpc,NW
806,DT,QualityPassive Arousal EMOTCausal IfStrong Active Complet IAV TrnGainPositiv Feel Arousal DoctrinNegativ Ngtv Hostile Strong Active SocRel IAV PowLoss PowTotNegativ Ngtv Hostile Strong Active Vice Eval@ IndAdj,NW
807,DT,Negativ Ngtv Weak Passive Vice EndsLwPerceiv IAV EnlOth EnlTotStrong Power Econ@ Role HU WltPt WltTotTime@ TimeSpcVirtue Ovrst EVAL,NW
808,DT,Means WltOth WltTotSpaceFinish IAVStrong ComForm EnlOth EnlTot FormLwHostile Role HU PowPt PowTot,NW
809,DT,,NW
810,CB,QualityNegativ Strong Power Active IAVStrong Ovrst Quan SureLwNegativ Ngtv Weak Submit Passive Vice PowCon PowTotStrong Means EndsLw,NW
811,CB,PLACE Region TimeSpcAbs@ ABS Time@SpacePositiv Strong Active IncreasPositiv Nonadlt IndAdjNegativ Ngtv Vice EnlOth EnlTotPositiv Feel IndAdjSubmit Passive Role HU,NW
812,CB,Active Vary IAVObject ToolStrong Active Fall IAVSpaceQualityPassive Perceiv IAV EnlOth EnlTotCausal IfSubmit Passive Role HU,NW
813,CB,Strong Active Rel IAVNegativ Passive Fail IAVPositiv Pstv Affil Strong Active Role HU,NW
814,CB,Strong Active Complet IAV TrnGainStrong ComForm EnlOth EnlTot FormLwActive Exert Abs@ ABS EndsLwHostile Role HU PowPt PowTotStrong Active Complet IAV TrnGain,NW
815,CB,Positiv Nonadlt IndAdjPositiv Strong Virtue EVAL Abs@ ABS MeansLwStrong Complet IAV TrnGainPositiv Pstv Strong Virtue Ovrst EVAL RspOth RspTot,NW
816,CB,Strong Active Exert Abs@ ABS TranLwStrong Active Travel PowPt PowTot TranLw,NW
817,CB,Power Active TravelTravel IAVNegativ Ngtv Weak Active Fail DAVWeak Space DIMBodyPtActive Causal TrnGain,NW
818,CB,Strong Active Increas TimeSpcStrong QuanActive Travel TranLw,NW
819,CB,Negativ Ngtv Weak Passive Vice SklOth SklTOTPositiv Nonadlt IndAdjPositiv Pstv Strong Virtue EndsLwAbs@ ABS Time@Positiv Feel Arousal DoctrinQualityStrong Power Econ@ Role HU WltPt WltTotStrong Work DAV PowOth PowTot,NW
820,CB,Active Causal TrnGainNegativ Ngtv Hostile Strong Active Vice Eval@ IndAdjStrong Quan DIMPositiv Nonadlt IndAdjPositiv Pstv Virtue Abs@ ABS EndsLwStrong Active TravelPositiv Complet QuanCausal,NW
821,CB,Negativ Ngtv Passive Need EndsLw,NW
822,WR,QuanStrong Active Complet IAV TrnGainBodyPtNegativ Ngtv Weak Passive Fail IAV PowCon PowTot,NW
823,WR,Active Causal TrnGainAcadem Doctrin EnlOth EnlTotSpace TimeSpcSpace TimeSpcPositiv Eval@ Quality IndAdj,NW
824,WR,Negativ IAVPositiv Pstv Affil Strong Active Role HUStrong Active Complet IAV TrnGainStrong ComForm EnlOth EnlTot FormLwStrong Active Complet IAV TrnGainStrong ComForm EnlOth EnlTot FormLwECON Exprsv RitualPositiv Pstv Virtue Undrst EVAL EndsLwStrong Ovrst Space DIM SureLw,NW
825,WR,Strong Power Active ComForm IAV EnlOth EnlTotPOLIT Space TimeSpcQualityStrong Power Econ@ Role HU WltPt WltTot,NW
826,WR,NatrPro,NW
827,WR,Hostile Strong Power Active ComForm IAV PowCon PowTotStrong Active Complet IAV TrnGainNegativ Ngtv Weak Submit Passive Vice PowCon PowTot,NW
